real,imag
18017.111838,109843.863369
11308.613640,-98928.730213
-79603.647296,125386.234603
210973.968936,-66708.819317
-256907.947150,-124086.034924
113956.167823,293317.323828
101799.321609,-275714.508673
-191626.124367,114838.260655
120159.646272,804.246572
-30416.119315,22654.028594
43062.554429,-103799.283423
-138305.070257,126382.091352
233117.169959,-60567.901559
-274528.475321,-68229.797310
222032.903297,226498.861358
-42579.312835,-330612.079204
-192383.142056,254076.810565
278247.178256,11116.114612
-80447.654124,-241286.280468
-238625.100418,172817.577503
332135.359903,161512.205884
-73376.511473,-408574.142149
-257286.055312,299065.621199
300830.290504,13410.801953
-68136.155765,-146025.377416
-89741.669904,-16805.379657
-38404.404888,189130.493930
246547.675636,-93658.585915
-214935.035713,-151694.596864
-35237.390212,207967.095392
175410.584517,5369.847555
-31612.671185,-205168.211753
-188214.388721,150272.936410
213273.914568,37663.839911
-91642.129531,-90945.452556
76069.017852,9877.407064
-197562.581080,-44815.995919
187709.858477,269594.794536
107281.260744,-398414.506699
-425305.723505,162193.421808
384099.333759,271192.036117
3594.574528,-460975.700181
-323545.586417,252464.852529
296356.272315,36296.036470
-122052.040855,-66156.980457
156111.529819,-63105.485749
-380723.130554,-13544.731866
417970.117190,371721.899609
-67809.424719,-647088.629501
-384923.507304,506807.189648
521210.715059,-86196.739527
-302974.663321,-198796.295558
61523.986286,177836.729435
-23262.787643,-69238.722430
55634.411658,96465.965462
50322.819495,-168967.648955
-228440.210393,69767.911510
236388.330723,177339.980052
-28237.010592,-319253.498814
-169662.257351,235775.935928
187649.553918,-98135.333981
-143164.277719,94394.186199
232647.194014,-142019.579249
-402830.698644,22933.631917
403790.106194,261700.251929
-151489.126428,-450785.641939
-131888.493560,366303.719255
206543.255895,-144656.313509
-112890.826323,32420.017979
63436.542525,-55946.702939
-111888.210182,40532.762123
98019.777067,78558.985277
69250.228094,-137532.835123
-234721.769569,-6697.796464
198899.424887,245100.361054
7469.194906,-353090.212155
-184264.359017,286822.123238
254422.830044,-192531.511550
-327841.043086,133930.961641
445966.451464,14368.358903
-428996.235972,-316379.971933
120825.545388,555186.596660
299741.945567,-442688.665905
-439227.831018,27953.939613
160352.525526,276310.368807
211343.949665,-152302.596226
-242749.569517,-247368.535161
-125131.528550,479157.658808
554972.404281,-297208.972209
-708225.553985,-155854.765911
520310.200265,590053.699443
-107062.523102,-823945.956946
-396935.497972,767258.825197
794506.837016,-357987.982491
-788007.114394,-288318.696847
238411.218610,749319.679711
518407.790111,-578664.444907
-835747.448699,-174517.763154
393432.043551,880884.348677
416530.854486,-928760.842185
-886587.011887,357049.812870
737031.363145,243092.639082
-314468.681577,-421756.892465
67720.601732,280393.997797
-45597.375834,-158901.436032
29237.154983,141307.261567
29230.085887,-73788.871447
30337.857121,-46576.006656
-201472.830723,4756.375794
199577.473974,237084.426111
112844.692586,-341921.975993
-394325.202887,26952.400161
197247.706876,438068.815947
369197.293014,-465718.429993
-653166.290493,-68183.066719
268523.278987,558211.162714
343336.302845,-385628.654895
-415455.946584,-267029.906598
-175858.781024,608983.412383
753518.780025,-229200.545864
