real,imag
204.108876,-376.121402
-25.070367,773.566152
-320.108416,171.208179
-677.648634,-337.798517
-299.329658,-133.510992
-795.070781,-502.450722
663.218568,-580.100600
286.546483,604.337792
-250.218180,699.247228
-792.092585,630.768199
-376.474713,-2.471821
913.344730,117.813728
302.718839,1416.155957
-233.544911,24.880933
-796.052112,626.405745
-1692.831622,629.665666
-1027.619291,-137.767627
-36.064782,134.072887
-386.574303,-90.065771
-517.181956,-58.699546
-1178.690295,-504.329846
-914.368455,-596.711315
-1373.308066,-666.541959
-84.692428,-578.305676
719.103561,-550.416173
66.450821,-323.732371
-539.054610,-421.011597
343.545249,-559.595011
-12.710114,552.065888
523.768406,-741.681243
726.119802,55.824591
438.672697,815.571802
-833.400319,-153.249199
-469.577170,1194.010982
-559.316999,63.864611
557.168461,412.386437
-1092.813608,-1120.905093
-233.587075,54.305989
-1199.100381,-56.819382
-176.893968,429.826864
-213.626077,-1036.004061
-420.195198,-279.706852
585.416373,-531.955487
-285.393777,15.440055
-88.857456,245.692345
-1035.656224,142.301853
378.705146,-660.583089
-81.656744,275.509149
-771.234165,-790.646236
-355.273917,209.640247
292.892624,-778.126631
665.420209,-95.286331
-508.156995,-354.643564
273.315030,-345.393745
300.617174,-570.157310
843.073777,805.197268
86.839908,375.672165
-540.449032,1.473001
574.232159,-499.580698
-973.792848,1044.549874
20.281719,698.088664
-806.483516,-237.093756
-419.938128,-1168.028028
-610.194257,233.233808
-710.973260,833.836771
-189.650042,-738.868112
346.016220,-1014.364599
-284.173662,-469.447907
-313.521818,663.401010
331.480559,-454.630588
327.240425,-922.720808
541.523536,-169.949574
-55.454140,881.650658
116.369640,37.452501
396.613220,-395.388465
773.595799,-338.970173
-223.454709,782.832511
111.916433,-16.261879
-393.909651,309.072566
-376.168077,509.623040
-193.098893,192.606264
-577.975958,404.141022
-248.006630,-359.576162
-139.635599,31.491481
-287.314260,657.416466
115.394069,-559.515793
-977.311001,99.156072
412.650132,216.872464
243.154436,-493.209189
840.301737,834.541559
-795.360009,235.344030
-468.463643,59.915898
-290.711802,-4.886115
-1211.698618,-1010.112823
356.677350,308.999134
-189.119673,348.601904
-191.070796,-508.130397
-48.597680,579.066876
-426.691936,-72.941372
-173.039706,-477.466083
-123.837412,-1206.702848
-85.378787,292.635559
413.987276,490.175980
-43.885675,-186.559116
-307.521705,-208.658378
118.074161,-1243.170878
1246.939213,182.816818
-130.877308,-240.407492
-123.728349,302.562513
-349.607334,-54.876773
-11.959804,-214.864901
847.150706,21.958740
1011.751688,76.720769
841.365309,1497.194429
-300.534653,-234.476173
444.748809,848.420468
405.199449,1353.624215
-84.700722,-164.434080
-314.352607,2294.154960
-982.210711,1059.621426
-467.448344,-571.729505
-810.008816,1605.109984
-1618.288860,-800.346502
-1278.219558,-268.439447
579.513518,-549.657356
-1757.088793,-1289.078306
1406.492142,1012.419369
-671.075391,1548.127264
-1000.506181,-346.035401
-1234.672880,646.716323
-1038.776045,-444.148091
-322.760980,-788.501595
-285.111919,-458.240548
-445.404349,-836.139942
495.101231,-176.384236
708.801355,-705.527477
233.037069,507.868817
-866.256773,-75.046909
135.210503,-45.303558
-217.872123,-549.995590
403.761121,-147.654533
505.007810,907.883444
-1260.990042,104.542136
-497.745357,-114.826557
234.872141,-984.033447
247.515261,14.598440
1089.793591,156.102376
-706.324047,1370.142469
-286.645444,-225.814872
-621.677271,-142.160534
-316.216295,-120.574571
3.399000,709.280863
-826.702309,-128.050008
-758.923978,-107.512028
-408.624627,-333.941418
-601.031882,-43.527872
659.797460,86.811241
-340.269075,153.532695
186.697492,-25.285471
331.548952,-204.562479
-273.937885,-412.433320
-494.532301,120.493507
-445.184910,-849.389785
148.459795,47.009295
45.900082,234.897874
-519.286975,-52.667394
-289.244099,-10.115511
-379.436251,-550.574109
489.270096,-1249.670587
1147.236575,1055.561509
-534.786456,816.820830
-1217.527016,582.011885
-1061.345070,30.106463
-879.096773,-849.147252
997.653447,-448.312867
1079.581291,1224.277830
-371.558157,1062.508260
127.549905,615.063847
82.794487,-100.840436
192.522602,-1157.091709
-571.143461,-120.605616
-298.954034,-943.120654
-854.840879,-582.007427
-834.181549,313.546251
-169.798757,-637.128034
301.217595,885.341005
-1099.926431,310.070433
-202.046542,-1560.934051
1031.752918,-112.103610
424.805708,531.436543
1093.748116,693.920345
78.779014,1255.014911
-745.558846,259.911338
-873.825313,-215.321674
-598.421632,-986.762384
-142.013417,285.849426
-360.115673,718.254812
-618.741192,175.332615
-229.197042,-156.651117
881.994087,-1546.740113
849.121437,-1458.831195
-686.686071,148.942688
-526.652720,-744.747510
325.110699,1553.961449
-285.665696,1847.667940
411.975824,12.781867
809.238295,245.009683
-927.889100,1030.496003
-2349.986299,-770.019718
351.677551,-1705.289433
-668.665215,1420.058290
-1636.184002,-408.591439
404.786936,-2083.908253
-292.749824,-569.373013
2234.060845,-1528.150981
1153.918775,-1591.928355
1993.951775,4328.677819
1064.298647,-1162.135457
-2120.178372,2347.560595
-2568.903726,-1198.690144
2185.565145,1339.542496
-186.459163,484.762177
-229.508076,486.748206
-158.260209,394.214059
50.098066,-553.732164
-346.805212,1481.151933
-1840.668792,-337.974912
-840.027908,-1889.868302
726.010322,-520.443441
377.501771,1306.783052
-397.649401,1271.836853
-1662.837123,-873.646738
1673.785856,-884.324377
937.348780,941.397062
1055.829350,1245.296776
-1692.146752,594.966839
-880.933771,-269.050209
499.562922,257.162698
-284.234948,-360.324263
-46.985543,436.543319
683.630478,432.095085
-607.144510,522.212818
-902.429906,1368.897305
-2244.920227,148.852695
-30.659733,-1012.412336
-987.358849,-840.750220
208.714551,-148.332190
-52.505089,578.300144
-1173.745488,1229.344547
-519.260316,-500.967481
434.739460,-761.644720
250.595116,-53.505763
453.373802,640.415433
9.118804,484.695461
-1398.928272,-292.197193
387.159746,-95.389436
-1080.436714,475.105188
-459.813564,317.774434
-1562.100934,-212.699930
-919.056225,-1842.768781
-217.485314,-1170.135766
-21.379772,308.446218
-559.976085,-219.641761
-356.744470,-182.725009
-469.005824,-407.648922
578.926718,-1428.697047
1020.506316,-98.794503
1229.492727,-40.926627
610.304821,916.824625
-262.988868,1175.635864
-910.141728,78.687523
334.001776,-464.684818
651.529063,-310.046044
758.643525,934.846239
-637.598567,563.387472
-1445.306368,511.957283
-1114.143946,340.237164
-1196.285987,-249.223534
-433.972666,15.284428
-286.265547,284.752729
-328.007600,-1168.208682
-637.564202,511.055733
-577.455404,418.290630
-253.685668,461.563935
-491.885825,-752.105741
-497.211594,-386.364330
-338.859179,-412.586895
980.699785,-605.057216
146.069650,-299.018907
-1372.813703,-295.819217
32.621158,-1184.652829
158.803819,-492.325428
786.199080,1005.105088
232.871358,280.918424
-1343.664209,365.768481
-1420.911453,-722.112680
-774.749010,-403.543118
-11.519628,256.963981
-960.853125,-245.292171
-121.599905,-919.557916
1232.484087,-1125.783182
49.954694,514.696424
-375.491658,-1189.254453
7.030916,-621.676934
1248.931312,-405.968380
2328.007852,-2866.130584
521.769199,3634.188658
1371.781807,-65.882749
-4189.125389,386.364114
2658.298085,1956.149229
-1940.446339,-2844.260369
-286.522522,-1217.551787
-1095.977253,2792.055821
1875.792774,-1222.444654
1223.860110,1025.043327
-1544.647058,-1216.272790
1534.324005,1071.464738
-1130.365031,584.993896
143.760688,-147.615272
423.786493,650.957229
-77.926422,-1110.358179
-206.997222,-467.563272
340.310367,239.692107
-124.276360,-840.234711
1264.311322,79.013108
569.120062,802.500977
-207.369723,1055.365929
-594.794427,947.677867
-166.132624,572.905205
-803.909026,102.423208
-300.754305,498.807724
277.486069,-304.922518
-148.833215,933.537580
-396.189108,-378.016293
57.271935,-188.374280
595.572707,-317.720931
614.148165,844.016049
-723.618471,948.381939
-1203.607471,-428.266657
23.805052,-1067.384820
1204.889668,110.836858
-447.371193,1789.433328
-536.410306,1422.103789
-1064.925125,242.953389
-831.420662,-498.296412
-368.957533,-263.814101
-103.198741,409.577821
868.501647,-165.976929
403.634449,1128.131019
-1207.584058,453.640449
-1183.784755,-1141.297457
603.677852,-296.585023
303.888166,734.264441
-643.067959,555.068101
-774.325838,239.358890
-1494.822843,-443.474756
-386.120304,-214.288662
-365.275928,846.741037
-524.823594,297.791755
-806.855358,-24.342671
-660.442405,42.863957
-814.293871,-724.604415
1199.706208,-57.252324
924.272219,119.122386
17.092536,942.898539
-859.676310,824.152446
-1422.388846,-65.928672
-447.047830,-836.955431
-630.272949,382.812418
-1478.280171,-730.026972
-1001.711717,-1387.642857
783.423486,-635.100804
49.326525,885.785563
-748.244775,1084.333219
-1470.537413,-675.766307
68.750298,-887.280027
651.475423,455.087228
-139.213281,1754.627616
-1150.599752,-93.853050
-794.696227,-560.164608
-289.712218,-568.410818
-328.220136,-231.179122
-171.772121,-236.347757
-1217.319629,125.711289
-1502.848956,-1576.868873
-106.008801,-1708.868628
1113.944934,-132.932205
-1315.953568,-187.817121
513.923583,-977.535164
480.562855,151.944304
-1009.683121,-33.388283
436.127261,-1959.125578
1756.416938,22.929939
319.011792,706.968234
703.601685,-33.900864
434.720307,498.394869
-755.245644,704.468462
360.145564,-316.794695
-733.781365,947.202668
-1133.582601,147.358290
-1085.541608,-1014.731891
10.191886,-257.145991
-183.957467,-588.194553
479.192074,131.063312
-643.482801,490.910626
-464.735087,-189.796605
63.754182,-939.126170
749.504585,205.055704
17.515946,-55.785075
-36.455406,-159.032473
112.090156,-511.616495
-109.645812,-473.891147
-22.967456,-563.619105
479.593966,-304.305515
98.092318,170.057155
-569.904985,96.177754
-195.535724,-279.754084
239.962621,416.476749
-86.872894,400.672648
-36.811288,510.511057
-335.946540,827.500166
-268.552280,157.101051
-22.523492,-529.933261
894.527858,286.413421
-394.249725,740.407658
-342.822991,-178.745421
-390.887301,-319.388136
-322.097786,-607.007423
-265.588306,-506.377197
-3.642081,-18.150718
-860.466433,180.548812
-1092.336234,-767.253006
-39.301517,-623.932681
140.756437,-301.179323
230.697851,-146.785828
273.750425,531.869061
-140.052615,543.760419
152.269222,-88.573214
679.113019,157.186675
228.085430,823.002182
-554.849796,39.204571
172.393346,-270.778951
-277.271559,-397.944947
371.847598,-699.665860
219.492035,540.046555
-253.173037,565.058610
-1228.821047,386.310211
-1038.969661,-301.602844
-881.230790,-551.522417
215.238526,-1128.527142
520.415487,333.697900
-384.121286,369.505834
-87.669964,421.294384
-202.115909,230.821804
-302.385120,-247.229458
-107.163575,-16.068502
-131.115442,-269.694163
373.469124,-917.620076
703.803022,-120.938794
256.044045,76.912100
356.117828,41.810725
428.614884,709.876334
-1017.513380,445.594320
-503.288062,-206.490050
-278.925156,395.642088
-978.480067,-334.800994
167.967214,-45.010113
100.064507,213.650523
-299.984799,-626.980418
1110.379455,-87.433347
41.216325,1925.633454
-1245.219223,129.620545
42.069543,-398.394617
-678.935298,247.984193
-276.650445,-842.221715
-495.244349,64.323380
-375.286427,586.653166
-298.690765,-638.081290
-518.737671,82.206536
-45.622885,-93.929002
-244.136223,-498.472009
113.198779,106.367559
542.678186,934.148093
-2199.783050,868.624957
-152.047053,-1307.186341
-134.207997,-1151.507987
-416.405554,-266.202247
1217.781755,-850.724230
-1024.315420,736.628073
-1130.847961,-184.735215
817.076440,-1901.662124
-383.845398,-81.277267
1257.926630,37.979377
-320.781093,231.118290
-1594.130599,593.156179
354.914510,-468.082857
929.127025,-406.082450
768.980889,-973.355129
-37.688151,512.508814
-76.984646,1159.377069
1337.250034,124.479076
-958.264404,-483.960207
-98.652583,-359.254552
532.085755,-69.119778
387.445979,-693.244353
4.296415,-61.221632
-783.273337,860.653549
-867.858174,-210.652018
391.736694,-244.990707
1378.930377,218.237619
81.688049,822.428897
-1492.050790,933.774554
-291.493555,313.935027
-357.582471,21.114045
538.577966,207.753892
336.958747,699.901184
-441.188734,1121.698375
-921.063127,499.789659
-1074.071044,-576.402626
-189.421126,-851.463280
-703.271259,-507.277662
-1210.633194,-842.446443
509.173039,-443.504167
150.830837,-679.281192
-282.772709,562.000892
39.949091,-415.408091
532.588695,413.718208
-835.827597,28.654939
-413.965951,-220.363428
-763.810106,-97.921390
66.243745,-108.753285
82.236873,-246.107740
949.709299,-830.582300
1238.596873,288.400744
-626.034599,793.822674
-306.676565,-221.101610
-857.849224,-457.829156
732.465383,-412.692333
-638.414665,1229.140077
-621.987639,-284.855414
371.391461,-38.939638
243.082765,331.636642
-902.203333,925.428145
-1133.288179,-445.007063
-460.927259,-464.381239
-566.340051,-379.469977
365.006828,-991.054542
341.156770,36.617169
-447.275131,-715.768457
655.238781,-772.505128
506.392314,-123.695630
73.285017,352.683368
-295.203262,-519.413260
659.161246,258.795133
103.454112,534.100400
-328.883904,525.292945
635.795015,-64.462550
66.749840,1188.653032
-1587.394433,249.122493
-617.908480,-260.463697
213.801228,-581.253450
284.144706,61.678742
-284.807440,759.590441
-1172.243079,-914.934696
-87.298580,-1444.441117
652.182527,-88.967573
9.218859,682.463602
-1281.942183,-627.678869
872.241385,-671.022318
475.220660,305.691952
26.806469,1097.929743
-821.483538,1179.681932
-806.121142,12.878566
-457.095696,-1023.207915
1153.504229,-295.111276
-341.535200,151.621464
-584.801397,-665.180624
131.497565,-1178.964231
1697.587458,-414.877407
1242.928373,578.875822
-1242.616244,-24.784008
-117.889196,155.106616
-281.117148,1004.156659
-599.026575,-623.276001
95.732655,1047.976777
-471.213830,-587.924220
-473.438143,-527.289096
-151.548927,893.524396
972.784514,891.699762
485.627494,0.392974
-1528.636972,-347.727786
-103.802450,-723.659144
1346.801509,979.036065
-536.395360,22.270500
-604.299858,-217.600325
-414.358733,69.386733
-495.630862,-868.168454
-358.411414,105.618762
-651.487184,-478.677909
287.613828,-679.296112
-585.593400,641.339901
-239.424733,-73.159498
-164.068289,-92.084890
-1011.552004,-933.900872
-290.907998,-979.526839
1417.131374,-546.384416
1029.075395,-641.100910
666.822012,-774.183985
265.874979,338.729451
909.702466,386.001606
341.308780,615.131365
-381.794924,-467.861522
913.092860,-183.342131
982.363003,902.775705
303.854596,1116.320643
-1272.965287,874.958254
-446.389127,-67.272486
-261.774492,-395.377352
453.569483,-445.474276
-431.786995,-113.708636
925.115456,146.424722
395.982105,551.260739
498.459042,1727.582762
-938.724874,1718.072293
-1021.081948,18.547639
-737.114723,-835.932933
-52.258419,-904.708604
889.726419,-238.689589
-866.880837,321.357022
7.656295,923.427556
-779.008936,245.725050
169.136329,583.908059
-518.427392,51.208463
282.329740,240.994755
-672.548834,-101.739978
834.365046,-426.319240
108.625328,448.506556
-315.341336,-296.677821
-292.716925,-745.499642
-412.015135,-322.520444
-775.354333,449.130731
-1074.200869,-6.663211
-102.280719,191.637384
-1017.355078,-90.209508
1183.652556,364.898324
-215.625337,441.562558
1000.567058,303.315898
389.312079,369.459423
156.029335,1004.567834
-1668.481440,-434.867200
-308.916499,-328.572593
-654.308974,-9.808811
-141.450246,-249.826595
260.038936,949.314855
-2712.093190,-588.810780
-691.777104,-2771.698641
1300.337119,-1344.285365
1005.426709,1352.654327
-385.642348,717.310751
-269.461122,514.222676
-1144.320002,-1101.940694
19.446566,-1377.257339
587.654403,100.524174
55.364066,302.045498
1006.756973,698.130359
382.049587,316.631042
106.825549,-1610.782231
1639.331462,-1059.105969
1321.241134,760.101643
-431.020716,826.688096
1254.835314,427.035950
-78.835118,936.357666
-82.754432,-523.747069
-259.051768,494.313252
-1232.657934,3410.903363
-773.042958,-1632.319085
-1139.399003,323.518149
3654.545662,114.908999
-1708.323146,-1033.022445
142.795396,5065.917356
-1623.827313,403.382852
1351.262027,-922.046120
-3557.114948,343.663226
411.085453,-953.499133
702.372266,1262.980807
-1069.727239,-1645.399116
-94.059024,1163.199789
-1170.186866,-593.370795
-31.630264,240.866734
-96.955384,20.791409
-451.238405,-344.124517
-264.116783,275.542239
-1092.757867,797.818284
-208.766131,114.334821
-1249.006910,-1348.677209
63.001543,-1026.477974
912.613520,-672.160525
999.411032,290.851645
-509.270063,1017.857993
-1699.499580,69.419281
-24.456264,-895.336533
1167.574272,-839.344832
317.709119,355.608972
35.276707,788.542047
-762.083447,180.403262
-28.863448,-486.026775
662.735415,508.581227
755.565761,274.108526
-1208.435514,804.355079
-306.153081,-900.121038
271.953260,992.420242
-148.725349,-38.327925
-279.493088,510.996636
-371.732368,-352.032151
-218.730470,500.001675
-736.886805,315.770668
-1051.052627,-197.533241
-357.014729,-302.939055
54.862194,-31.321056
127.736967,-290.011220
47.949063,362.127176
60.042828,619.061552
-814.303637,223.516200
-252.875619,-603.940667
74.754165,689.113255
-890.076255,569.520705
-267.690247,-633.878833
-627.742902,-808.222907
118.538088,-453.021633
378.655442,317.180584
58.512820,-51.695115
-564.355817,105.469474
-900.386831,380.282101
-267.589282,-452.392523
335.310576,220.187710
-774.314179,1001.841631
-1076.140856,-861.942406
-408.134289,-994.030210
900.269156,-703.399244
434.574323,328.672771
-67.213735,-341.431112
489.612526,865.493169
327.153053,51.082446
75.669214,747.686463
-523.478334,690.852699
202.962365,83.331231
-811.536004,64.491705
-1501.741935,261.327086
-516.138728,-360.516685
-1049.574691,-409.631546
-676.866443,-1296.279143
921.899660,-773.433002
211.796447,-72.256877
991.755814,-309.642315
134.072782,182.973117
-786.390279,-175.638596
-775.824566,1138.540651
125.748008,306.566225
1758.270999,822.048059
-256.683158,79.823599
-890.791024,120.864974
-1742.598909,-718.017799
90.318915,490.431669
269.978515,-115.871976
-168.311366,735.711101
-300.542136,-737.427297
-2146.003565,-1343.576653
1733.318749,-359.205331
130.238796,-564.266883
376.305290,2413.042841
345.587832,-1595.532067
-2949.753701,2205.297495
-301.950877,-1433.896195
1167.749063,-441.196979
147.807658,-462.401026
789.691009,1033.666562
-485.365938,1228.264832
-406.884728,-60.350700
-781.092297,-756.951119
-171.511232,-1119.706951
206.874188,357.114522
-170.254324,16.134215
1262.755021,361.751422
-863.510392,435.136743
-848.551531,213.152776
-1389.667879,-90.085006
13.312781,-610.149114
-225.966050,298.469705
-308.475566,-284.484997
217.768572,685.547268
49.052862,-61.420221
-676.432805,-637.724306
41.032684,552.436664
136.821248,-193.205227
365.952401,-397.758163
422.656020,648.635362
-399.455064,216.516222
-488.446716,-227.058621
213.784411,-218.298243
-1102.217831,255.019333
-176.615590,-6.392364
112.207577,59.748448
-806.218538,-99.446361
-570.006066,-191.566941
-91.063496,100.152894
-544.508214,-306.397202
-174.811152,159.418205
64.007774,-49.977691
416.323185,96.163691
-329.059066,66.007137
-75.684329,-85.697459
-482.294168,209.403356
-107.164777,7.505546
25.364922,42.794600
-46.223828,-201.051469
-456.659003,-103.664453
-912.736452,43.306836
-881.014201,-21.414107
-32.389061,-297.721816
300.116764,404.952360
-10.544205,782.479994
-503.307976,-410.025542
-531.180064,-426.059377
431.026878,-1497.300046
1198.920904,-645.556035
-283.389668,924.706135
-159.293567,464.769094
-1371.121574,93.008914
-961.562669,-74.727219
624.388297,97.521455
529.287546,672.210699
-186.495759,647.959382
-29.202229,-207.926234
-932.857645,-188.145539
-990.514259,144.878381
-429.046474,-189.231044
-196.559604,-564.995333
-211.499621,452.687699
583.161814,-408.669039
261.189373,-511.529923
590.369461,694.715249
-418.342469,1779.972022
-1206.990277,237.241155
-610.977014,-130.883626
1131.877193,-262.363743
-1512.058388,590.127361
-854.927251,-342.344817
-1717.334098,-381.875499
-2439.295055,482.198070
-2005.714119,-1064.173519
335.175859,-535.246798
1039.391273,679.910157
-1932.690303,-1340.285634
756.756248,-1942.759086
-215.699395,845.835978
-1231.246098,-2732.815415
1662.236338,-694.967594
1007.799027,226.573788
-989.642786,-1940.932726
1279.233897,1226.845924
231.390753,270.485056
-1941.507654,894.266346
173.743772,-117.926954
-1078.252994,-2038.825000
1159.321270,-538.956753
-973.745412,917.198508
728.670363,-2041.912771
-905.777081,550.018047
1201.821181,-1306.804898
190.528211,1180.653429
-336.060434,427.820436
196.433822,-309.746608
-493.470209,-865.586141
768.814021,-399.706095
-910.890066,524.490411
330.213233,-72.881483
-257.375635,-198.836880
98.132277,-372.253541
195.588991,80.636203
-1256.286160,-115.802786
-122.905978,-190.570088
-130.909111,-701.030849
9.534789,-1489.273778
551.258746,-243.687645
235.161858,-637.499188
703.013634,46.389611
879.157968,-3.650387
793.163455,119.694132
84.917939,725.637386
-461.547932,423.955223
-731.854246,54.815014
141.403809,-361.775666
68.839641,-148.762156
-205.986565,428.826232
368.217067,-576.634702
74.838055,324.361813
439.001568,301.818145
-251.891017,242.154525
-461.829503,-38.152512
410.829522,-43.186141
49.146202,-279.225815
258.398699,-439.947813
760.232963,-308.355078
19.759874,644.123452
-273.192745,-35.642648
88.557189,656.889342
-394.071277,172.066197
-468.640596,97.347720
-18.690746,-522.137455
114.036132,295.092043
343.526020,-330.622558
769.007900,922.851951
153.180397,820.448390
-50.061763,517.511099
1.085054,1756.725775
-1215.475211,317.050077
-843.903763,120.798930
-339.431958,-539.308443
-1019.344854,-148.149990
-956.105197,-1074.796714
-12.479461,-621.230223
-149.008279,31.295493
-1031.972477,147.862576
162.906697,-1254.205328
-771.233590,-497.010203
-39.398862,375.690269
-659.421897,-552.989746
640.290168,307.647577
1536.201637,497.100804
-132.961140,738.081171
-203.764538,170.367378
181.959445,-272.536435
-730.876563,317.661369
-1601.623137,-442.884000
-1371.671442,-487.201747
665.280543,-3.719638
130.031287,448.617344
-461.481002,-1615.164203
138.880498,-1566.248962
104.694747,22.827211
-2587.135886,-835.896931
-618.968342,-264.480210
1080.976228,156.690442
-315.055254,44.763995
345.773064,-1866.821215
555.521291,284.818726
424.460676,65.384320
1429.049597,-435.727697
966.759645,-265.035399
-459.548851,230.010441
497.658261,-1078.733209
-1091.572572,1468.057236
1426.032058,373.489127
-1276.812718,-151.981803
1070.167919,-3.900666
335.127883,-988.716983
-1618.077796,229.668972
437.459865,-2944.772639
440.976672,950.575571
132.323156,-155.820797
1458.569702,280.853016
-833.595646,1005.275575
817.386316,749.107338
305.631156,503.976686
-632.747833,-390.604708
-118.462389,456.603160
24.423235,-396.600271
561.903889,-247.878588
-686.016536,-552.178681
606.818586,-224.592328
773.656617,500.254554
-619.888800,903.643076
-79.760750,-98.269954
-13.874097,-507.769274
1044.735272,586.422744
-529.849268,-546.932719
614.206658,819.346359
-841.217323,455.221242
-915.421952,-657.347607
2.645454,741.472141
-59.748266,-261.453810
137.645551,-441.434668
123.957572,728.762145
484.090554,-396.374051
-520.889119,713.584921
-561.368567,127.857047
140.928145,-479.425395
287.821441,1156.342325
-416.496919,-279.755487
-485.270662,184.393884
613.522431,-58.655533
41.583915,86.159717
-291.123370,255.446058
0.663749,-65.889887
108.186280,-163.943056
-795.086245,154.570310
-83.919616,-1369.139571
1772.096962,148.191760
-543.946318,645.411182
-468.798008,366.490626
-156.683573,333.606263
-1068.970946,-145.880615
-365.712463,-1091.822064
1181.137391,25.253115
-72.331466,1326.117276
-637.151716,-481.140584
389.416559,-687.644359
1082.136922,1364.071124
143.146106,721.349968
-1334.464477,701.176363
-444.402594,-424.798605
-502.938719,-192.046333
-227.386182,-1127.369945
817.376518,-194.345742
72.768491,644.988602
-949.861039,42.454189
-108.829642,-707.077785
566.912209,-257.057259
218.230150,287.900903
42.813385,1130.602440
-440.933999,892.726615
-1527.683796,-512.049936
-210.966360,-537.640747
911.346271,-140.368925
31.917691,-270.077244
-79.211556,583.353558
103.315131,96.175817
-499.715534,-234.849101
505.525071,-263.939204
36.024784,824.287118
-176.899753,-585.186147
-179.688994,1416.960510
-1194.283174,-439.242114
96.781039,-739.962058
-268.677464,-550.493823
1146.376896,-964.360565
1856.578493,1148.819239
-572.414097,1683.434050
-595.071859,892.960415
-266.260773,600.655003
-2569.519641,679.164762
-343.489341,-1111.947900
-1221.750922,817.650047
-1944.547746,-2270.253708
414.285710,-1436.922764
1688.562378,-2337.933138
145.644426,931.269786
2843.881281,-51.076726
-472.638884,2464.689045
-601.885110,-1659.459344
718.329190,3118.916729
-1460.606912,-602.783150
602.255177,110.920694
-1051.198962,-292.910143
700.598946,-513.083135
-66.560350,1898.971564
-752.209677,160.341259
-1291.281337,-345.167631
-1640.787337,-717.841246
892.154614,-890.303915
328.928253,259.122689
-1433.427491,467.210448
182.885910,-740.448200
-603.868009,-516.017399
837.623132,-622.144352
588.347242,1027.522859
-518.674493,162.285652
-201.251469,-568.583344
619.124975,-1116.302019
530.712985,1275.172267
979.375212,891.220560
-587.131773,75.798691
-1897.876991,1342.799284
-1292.688316,-731.817862
-363.100333,-442.369509
-1521.816567,-937.373194
407.118039,-1066.140451
299.047034,-333.688798
-554.593269,249.259448
140.207168,-425.196928
417.524674,-211.412968
322.597174,-177.920840
-96.413003,90.488848
352.419494,645.847888
-318.371999,-363.978460
39.538233,-1017.614115
191.668382,-355.830429
40.468678,-247.814058
1198.613545,-125.794134
-682.910117,417.214768
-379.667308,-20.868663
-557.365103,-347.997639
229.200284,-285.373966
33.577668,-382.525789
540.001780,392.913725
222.154134,257.052468
-335.186705,642.402497
325.471272,128.149699
-624.988379,-314.875807
117.543788,-994.892115
562.078729,77.442546
540.557653,268.276477
-602.229285,-677.263113
475.446770,60.168030
1073.346459,-347.912136
-422.855519,516.641812
-560.616918,-79.003283
-305.375241,133.429519
290.664015,89.124984
-290.904266,-620.986899
924.535092,-516.050150
1454.504082,512.329489
323.168702,1239.669522
-715.316408,918.439495
-133.851485,861.175012
-353.414008,69.650906
-478.427666,-236.402872
235.438871,-868.055620
-36.526221,14.075347
-156.806212,611.494721
-341.161132,246.155163
-155.597856,196.106072
-222.043360,-25.261482
-298.709203,-275.002889
36.378909,-140.796433
-39.032147,-77.489394
-45.610757,-309.980121
424.476874,459.494447
939.843790,521.497730
-737.678406,179.287665
-678.153858,490.759939
1162.734287,435.078637
-193.230689,164.885627
-2008.833622,-34.473057
373.154911,-1067.828238
1048.702218,-637.663408
-495.507038,1129.975156
-434.747384,1032.304048
17.199133,-263.041391
584.947751,-453.030966
738.331980,44.433865
-555.527052,638.122436
-1195.032061,982.349373
-757.219258,-198.397836
-897.223206,-402.288904
378.599327,327.690515
511.385297,-17.698945
-593.414134,-1671.739006
170.611849,-747.298622
665.222048,625.801462
-74.245689,-316.680827
-212.200438,288.541537
493.083047,611.001858
640.139838,211.611066
-870.897803,-29.322163
82.263352,-215.225032
834.513397,-357.792067
1094.231858,884.440865
123.234056,1476.015162
-602.457217,693.531196
-889.358645,284.919652
-546.565688,-966.450648
-337.056695,28.473108
-810.309284,232.506627
-319.122248,-660.052043
-78.986642,199.699991
539.361735,326.380837
1048.691405,809.671375
-372.312137,1433.600185
-334.964180,361.896013
-812.846836,-119.469221
-163.844620,-759.846810
-129.773420,-547.275919
-325.078880,-186.148344
-224.133642,639.928030
-377.592956,-729.333018
528.346484,488.545889
-4.261642,897.233246
336.837973,464.957202
-951.078693,245.844352
-301.997794,-566.015267
445.812898,-106.011585
-308.455550,95.402093
-642.302559,465.513868
-834.901380,801.430406
-617.674816,-704.726146
355.173477,224.657308
456.005704,182.410484
272.093685,412.386078
190.098094,-1038.714442
777.934469,568.417774
-98.818761,-117.370118
358.952037,432.830662
-785.007921,1404.605673
-1652.307092,309.398654
-1250.982258,-45.902541
-301.736118,-198.554804
103.529011,652.995944
-323.092136,307.244889
-310.630285,670.738913
-647.218746,162.772085
-1163.923093,77.223974
191.681899,-341.189421
-1234.910273,104.871594
-823.278453,-404.851422
-855.195771,-2258.427506
453.240920,-699.553443
-81.109263,217.271716
706.990967,-218.483860
-393.338948,1122.708028
-176.121396,-95.755335
-782.939294,-873.725689
-74.949102,-312.098818
-889.931741,342.260668
-795.415752,232.540751
-120.393495,-838.919729
-539.427293,-400.348437
791.947337,-274.816200
-304.156413,-1341.846081
3.894257,-943.061716
-3.893771,-189.699936
899.649148,-670.939622
1796.906644,-701.419133
